O00007114,2018-08-10 08:40:14,U001947,lwilson@gmail.com,HT-1105,1,EUR,29
O00007115,2018-08-10 08:40:21,U005681,douglasduncan@steele-wilson.org,HT-1110,1,USD,8.9
O00007116,2018-08-10 08:40:21,U007540,james12@gmail.com,HT-8000,1,EUR,799
O00007117,2018-08-10 08:40:42,U003935,ccochran@yahoo.com,HT-1071,1,ZAR,81.7
O00007118,2018-08-10 08:42:23,U005922,ijohnson@yahoo.com,HT-1501,1,JPY,15000
O00007119,2018-08-10 08:43:06,U001561,mmeyer@williamson-cole.net,HT-1081,1,PLN,89
O00007120,2018-08-10 08:49:59,U005733,eglenn@gmail.com,HT-1115,1,CAD,42
O00007121,2018-08-10 08:50:02,U003309,michelle15@hurst.com,HT-6101,1,DKK,679
O00007122,2018-08-10 08:50:32,U002240,david25@hotmail.com,HT-1072,1,USD,101.2
O00007123,2018-08-10 08:50:48,U003778,mark44@gmail.com,HT-1502,1,EUR,25000
O00007124,2018-08-10 08:50:53,U006556,shane13@hotmail.com,HT-1137,1,RUB,1230
O00007125,2018-08-10 08:52:41,U000016,aliciajohnson@lee-johnson.info,HT-1097,1,ARS,56
O00007126,2018-08-10 08:55:33,U000086,rodriguezcarlos@gmail.com,HT-1100,2,USD,89.9
O00007127,2018-08-10 08:56:55,U005867,jessicamcneil@jones-sutton.org,HT-1007,1,USD,499
O00007128,2018-08-10 08:59:19,U006560,williamsjoy@bailey-pham.com,HT-1036,1,CAD,430
O00007129,2018-08-10 09:03:23,U005793,toni75@garcia-jones.com,HT-7020,1,CHF,1490
O00007130,2018-08-10 09:03:59,U008578,kingjohn@mendoza.org,HT-1035,1,USD,399
O00007131,2018-08-10 09:04:31,U006130,colleen42@hotmail.com,HT-1082,2,ARS,169
O00007132,2018-08-10 09:05:23,U006132,jasonmorris@hotmail.com,HT-1055,1,EUR,99
O00007133,2018-08-10 09:06:34,U008165,matthew75@knight.info,HT-1037,1,MXN,1430
O00007134,2018-08-10 09:09:08,U006510,heathmichael@romero-park.com,HT-1083,1,CNY,520
O00007135,2018-08-10 09:12:50,U008796,oherrera@gmail.com,HT-1072,1,USD,101.2
O00007136,2018-08-10 09:13:06,U003708,mary94@gmail.com,HT-7020,1,CHF,1490
O00007137,2018-08-10 09:13:15,U007620,martinjohn@gmail.com,HT-1051,1,USD,99
O00007138,2018-08-10 09:14:55,U002097,welchwayne@gmail.com,HT-2002,1,EUR,853.99
O00007139,2018-08-10 09:15:26,U001361,sanchezsherry@simmons-ellis.biz,HT-1102,1,USD,69
O00007140,2018-08-10 09:15:39,U005810,nathan27@hotmail.com,HT-8003,2,USD,1388
O00007141,2018-08-10 09:15:56,U009963,watersjames@hotmail.com,HT-1055,1,EUR,99
O00007142,2018-08-10 09:16:26,U000248,nelsonkelly@sutton-love.biz,HT-1116,1,MXN,36
O00007143,2018-08-10 09:16:38,U000379,wgrant@yahoo.com,HT-1113,1,EUR,2.3
O00007144,2018-08-10 09:17:39,U001882,mmartinez@hotmail.com,HT-1103,1,EUR,77
O00007145,2018-08-10 09:18:40,U009437,arellanojames@gmail.com,HT-6122,1,USD,167
O00007146,2018-08-10 09:19:04,U002271,simoncolton@murray-sanchez.com,HT-1010,2,EUR,1999
O00007147,2018-08-10 09:19:29,U002755,mmccullough@hotmail.com,HT-1090,1,EUR,39
O00007148,2018-08-10 09:21:11,U007549,williamcollins@hotmail.com,HT-1600,1,ARS,600
O00007149,2018-08-10 09:22:01,U000748,anthonywang@schneider.info,HT-2000,1,EUR,249.99
O00007150,2018-08-10 09:22:04,U006994,angelalopez@hicks-bailey.com,HT-8002,2,EUR,1199
O00007151,2018-08-10 09:22:37,U001005,davenportmadison@hotmail.com,HT-1052,1,EUR,170
O00007152,2018-08-10 09:23:19,U002015,qwilkerson@gmail.com,HT-1062,1,ARS,11
O00007153,2018-08-10 09:24:04,U005534,sroberts@mclaughlin-reyes.com,HT-6102,1,CNY,889
O00007154,2018-08-10 09:27:06,U007097,pattersonlisa@anderson-willis.com,HT-1601,1,MXN,900
O00007155,2018-08-10 09:27:11,U009382,yjohnson@kelly.net,HT-6101,1,DKK,679
O00007156,2018-08-10 09:27:25,U004826,alyssamartin@lewis.net,HT-8000,1,EUR,799
O00007157,2018-08-10 09:29:21,U005267,pearsonsamuel@wang-lane.org,HT-1100,2,USD,89.9
O00007158,2018-08-10 09:29:32,U002169,vgarcia@olsen.com,HT-8002,2,EUR,1199
O00007159,2018-08-10 09:30:40,U007611,kyle55@gmail.com,HT-1114,2,USD,69
O00007160,2018-08-10 09:31:48,U003896,katherine15@gmail.com,HT-1102,1,USD,69
O00007161,2018-08-10 09:32:17,U007544,bcook@valdez.biz,HT-1021,2,MXN,149
O00007162,2018-08-10 09:32:41,U005210,patriciadodson@meza.com,HT-1056,1,JPY,119
O00007163,2018-08-10 09:34:20,U006824,jamieking@hotmail.com,HT-6120,1,INR,45
O00007164,2018-08-10 09:34:39,U005930,annfrank@yahoo.com,HT-1105,1,EUR,29
O00007165,2018-08-10 09:36:03,U000412,alecrice@gmail.com,HT-1210,1,EUR,2399
O00007166,2018-08-10 09:37:04,U009013,kgiles@hughes.com,HT-1111,1,EUR,6.9
O00007167,2018-08-10 09:38:32,U007440,leerenee@hotmail.com,HT-1502,2,EUR,25000
O00007168,2018-08-10 09:38:33,U001692,youngbrenda@gmail.com,HT-8003,1,USD,1388
O00007169,2018-08-10 09:40:34,U009440,ortegawilliam@campbell-davis.net,HT-1031,1,GBP,285
O00007170,2018-08-10 09:40:55,U003913,xbrown@yahoo.com,HT-1035,1,USD,399
O00007171,2018-08-10 09:43:39,U006175,gomezrichard@gmail.com,HT-7000,1,EUR,549
O00007172,2018-08-10 09:44:11,U009320,taylor51@key.com,HT-7030,1,CAD,2490
O00007173,2018-08-10 09:44:31,U000836,matthew22@hotmail.com,HT-1051,1,USD,99
O00007174,2018-08-10 09:44:49,U004384,connortorres@yahoo.com,HT-1137,1,RUB,1230
O00007175,2018-08-10 09:45:31,U001078,carolyn56@rodriguez-nash.com,HT-1110,1,USD,8.9
O00007176,2018-08-10 09:45:38,U001766,schwartzshirley@fuller.com,HT-2001,1,USD,449.99
O00007177,2018-08-10 09:46:07,U000933,garrett29@yahoo.com,HT-6123,1,ZAR,299
O00007178,2018-08-10 09:46:24,U002523,bakerjames@gmail.com,HT-1022,1,ARS,205
O00007179,2018-08-10 09:47:04,U000831,kevin81@miranda-robinson.com,HT-1069,1,JPY,800
O00007180,2018-08-10 09:47:16,U006941,wlewis@yahoo.com,HT-1064,1,CAD,16
O00007181,2018-08-10 09:47:31,U008699,maryoneill@yahoo.com,HT-2025,1,EUR,44.99
O00007182,2018-08-10 09:48:28,U001230,emma52@yahoo.com,HT-1210,1,EUR,2399
O00007183,2018-08-10 09:48:28,U008549,elizabeth22@brown.com,HT-1021,1,MXN,149
O00007184,2018-08-10 09:49:30,U009775,aaroneverett@malone.biz,HT-1117,1,EUR,38
O00007185,2018-08-10 09:50:11,U009744,lewisgary@conrad.com,HT-1081,1,PLN,89
O00007186,2018-08-10 09:50:45,U004258,jonathan37@goodwin.info,HT-6131,1,ARS,1199
O00007187,2018-08-10 09:51:00,U008617,justin94@mclaughlin.org,HT-1064,1,CAD,16
O00007188,2018-08-10 09:54:28,U000073,evelynwilliams@hotmail.com,HT-1063,1,BRL,14
O00007189,2018-08-10 09:54:32,U004845,ohughes@jackson.org,HT-2026,1,USD,29.99
O00007190,2018-08-10 09:55:15,U003856,robertblackwell@carlson.com,HT-1114,1,USD,69
O00007191,2018-08-10 09:57:33,U001433,craig67@gmail.com,HT-1081,1,PLN,89
O00007192,2018-08-10 09:59:18,U002948,robert55@taylor.com,HT-2002,1,EUR,853.99
O00007193,2018-08-10 09:59:20,U000015,monicabrown@levy.com,HT-1085,1,DKK,1499
O00007194,2018-08-10 10:01:27,U003543,alex83@yahoo.com,HT-1113,1,EUR,2.3
O00007195,2018-08-10 10:02:24,U003364,samuelpearson@gmail.com,HT-1137,1,RUB,1230
O00007196,2018-08-10 10:02:42,U009869,dianalane@gmail.com,HT-1010,2,EUR,1999
O00007197,2018-08-10 10:03:46,U005740,timothyabbott@adams-mercado.net,HT-1069,1,JPY,800
O00007198,2018-08-10 10:03:56,U006370,murraysharon@gmail.com,HT-1062,1,ARS,11
O00007199,2018-08-10 10:06:46,U006069,burkebrandon@smith-dawson.biz,HT-1085,1,DKK,1499
O00007200,2018-08-10 10:06:51,U003486,carlosbrown@yahoo.com,HT-1102,1,USD,69
O00007201,2018-08-10 10:07:10,U000964,jdavis@hotmail.com,HT-1600,1,ARS,600
O00007202,2018-08-10 10:08:41,U008365,daniel28@rice.com,HT-1210,1,EUR,2399
O00007203,2018-08-10 10:09:25,U004143,charles28@hotmail.com,HT-1103,1,EUR,77
O00007204,2018-08-10 10:10:20,U005570,emartin@rojas-malone.com,HT-1118,1,ARS,79
O00007205,2018-08-10 10:10:47,U000827,stokeslisa@hernandez-madden.com,HT-1010,1,EUR,1999
O00007206,2018-08-10 10:11:07,U004946,wwilliams@thomas-ferguson.info,HT-1080,2,INR,51
O00007207,2018-08-10 10:15:06,U002277,jesseconley@smith.com,HT-1085,1,DKK,1499
O00007208,2018-08-10 10:15:41,U009451,jimmartinez@taylor.net,HT-1110,1,USD,8.9
O00007209,2018-08-10 10:16:00,U007189,jeanette32@rosales.com,HT-1020,1,EUR,129
O00007210,2018-08-10 10:16:49,U004743,jason90@gmail.com,HT-1068,1,USD,3.5
O00007211,2018-08-10 10:17:06,U001346,ilove@horton.biz,HT-1091,1,EUR,26
O00007212,2018-08-10 10:19:20,U007874,mcphersonjordan@robbins.net,HT-1081,1,PLN,89
O00007213,2018-08-10 10:19:43,U002012,lindabaker@page.org,HT-1072,1,USD,101.2
O00007214,2018-08-10 10:20:06,U008774,james54@garcia.net,HT-2026,1,USD,29.99
O00007215,2018-08-10 10:20:41,U008444,hendersonjames@smith-wilcox.com,HT-1090,2,EUR,39
O00007216,2018-08-10 10:21:27,U001354,qtanner@young.com,HT-1138,1,USD,1211
O00007217,2018-08-10 10:21:47,U007062,johncampbell@little.com,HT-1113,1,EUR,2.3
O00007218,2018-08-10 10:22:09,U009191,yjames@arnold.info,HT-1601,1,MXN,900
O00007219,2018-08-10 10:22:29,U005644,evanstammy@yahoo.com,HT-1097,1,ARS,56
O00007220,2018-08-10 10:22:50,U003406,xtaylor@yahoo.com,HT-1080,1,INR,51
O00007221,2018-08-10 10:23:38,U006402,robertparks@yahoo.com,HT-1104,1,JPY,55
O00007222,2018-08-10 10:26:20,U002945,rmoore@vasquez.info,HT-1081,1,PLN,89
O00007223,2018-08-10 10:26:25,U007625,williamsmelanie@yahoo.com,HT-2002,1,EUR,853.99
O00007224,2018-08-10 10:27:21,U001697,ucarter@kelley.com,HT-1137,1,RUB,1230
O00007225,2018-08-10 10:28:50,U002200,kaylaedwards@gmail.com,HT-1055,1,EUR,99
O00007226,2018-08-10 10:31:45,U005843,jsellers@yahoo.com,HT-1002,1,USD,1570
O00007227,2018-08-10 10:32:54,U002603,williamadkins@yahoo.com,HT-1020,1,EUR,129
O00007228,2018-08-10 10:33:17,U000093,osbornanna@gmail.com,HT-1103,2,EUR,77
O00007229,2018-08-10 10:33:42,U008014,dana14@reynolds-hernandez.biz,HT-1601,1,MXN,900
O00007230,2018-08-10 10:36:52,U002741,schmidtjohn@hotmail.com,HT-1071,1,ZAR,81.7
O00007231,2018-08-10 10:38:16,U007494,msmith@long-vaughn.org,HT-1500,1,EUR,5000
O00007232,2018-08-10 10:39:56,U000042,wcox@lee.net,HT-1023,1,USD,239
O00007233,2018-08-10 10:40:40,U002552,whitney40@murphy-martinez.net,HT-1031,1,GBP,285
O00007234,2018-08-10 10:40:52,U005502,angelamartin@gmail.com,HT-1022,1,ARS,205
O00007235,2018-08-10 10:41:22,U003011,alvin24@rodriguez.com,HT-1114,1,USD,69
O00007236,2018-08-10 10:42:32,U000184,grantrachel@martinez.com,HT-1032,1,EUR,345
O00007237,2018-08-10 10:42:51,U008794,katherine39@singh-golden.com,HT-1032,1,EUR,345
O00007238,2018-08-10 10:43:13,U004338,drewsmith@hotmail.com,HT-1071,1,ZAR,81.7
O00007239,2018-08-10 10:43:27,U003877,currystephanie@decker.net,HT-1020,1,EUR,129
O00007240,2018-08-10 10:45:56,U004829,mstewart@anderson-thomas.com,HT-1066,1,USD,2.5
O00007241,2018-08-10 10:45:58,U000369,brianconner@hotmail.com,HT-1011,1,JPY,2299
O00007242,2018-08-10 10:47:49,U005528,perezdrew@kerr.com,HT-1069,1,JPY,800
O00007243,2018-08-10 10:49:58,U005425,mary03@hotmail.com,HT-1095,1,USD,160
O00007244,2018-08-10 10:52:39,U005128,bonillakaren@hotmail.com,HT-1081,1,PLN,89
O00007245,2018-08-10 10:53:30,U008252,waynelawson@garcia.com,HT-1068,1,USD,3.5
O00007246,2018-08-10 10:53:54,U005603,jamesprice@cox-taylor.net,HT-1082,1,ARS,169
O00007247,2018-08-10 10:55:46,U006185,maddoxcorey@yahoo.com,HT-1100,1,USD,89.9
O00007248,2018-08-10 10:56:26,U009718,marshallnicholas@davenport.com,HT-1602,1,EUR,1200
O00007249,2018-08-10 10:56:28,U003504,qwilliams@powell.com,HT-1100,1,USD,89.9
O00007250,2018-08-10 10:56:42,U008055,qnorris@allen.net,HT-1110,1,USD,8.9
O00007251,2018-08-10 10:57:16,U001629,howemichelle@johnson.net,HT-1111,1,EUR,6.9
O00007252,2018-08-10 10:58:06,U007767,jonesjamie@hotmail.com,HT-1114,1,USD,69
O00007253,2018-08-10 10:58:11,U005637,ramosjohn@yahoo.com,HT-1110,1,USD,8.9
O00007254,2018-08-10 11:01:18,U008030,gguzman@meyer-kelly.com,HT-6102,1,CNY,889
O00007255,2018-08-10 11:01:20,U007561,adamskatie@rowe-jackson.biz,HT-1091,1,EUR,26
O00007256,2018-08-10 11:01:23,U006150,dave15@wright.com,HT-1036,1,CAD,430
O00007257,2018-08-10 11:01:56,U005378,richardsonlisa@morales.com,HT-1032,1,EUR,345
O00007258,2018-08-10 11:03:36,U007052,martintina@gmail.com,HT-1138,1,USD,1211
O00007259,2018-08-10 11:04:24,U006229,christopherjones@yahoo.com,HT-6122,1,USD,167
O00007260,2018-08-10 11:06:17,U004155,shawn56@bennett.com,HT-1060,1,EUR,9
O00007261,2018-08-10 11:09:02,U000854,robertlawson@hotmail.com,HT-1501,1,JPY,15000
O00007262,2018-08-10 11:09:48,U004194,willisian@nichols.com,HT-1007,1,USD,499
O00007263,2018-08-10 11:10:02,U002045,morrisjared@guzman.biz,HT-1037,2,MXN,1430
O00007264,2018-08-10 11:10:28,U009243,jerry66@gmail.com,HT-1603,1,JPY,1700
O00007265,2018-08-10 11:10:29,U003109,owensscott@gmail.com,HT-2026,1,USD,29.99
O00007266,2018-08-10 11:11:43,U006072,grahamtravis@lee.com,HT-1068,1,USD,3.5
O00007267,2018-08-10 11:12:21,U009567,pmitchell@hotmail.com,HT-1069,1,JPY,800
O00007268,2018-08-10 11:13:54,U003064,lijason@garcia-payne.com,HT-6102,1,CNY,889
O00007269,2018-08-10 11:14:24,U007385,woodsjohn@gmail.com,HT-1042,1,EUR,349
O00007270,2018-08-10 11:16:19,U000449,donald99@yahoo.com,HT-1082,1,ARS,169
O00007271,2018-08-10 11:16:19,U005849,bduran@hotmail.com,HT-1082,1,ARS,169
O00007272,2018-08-10 11:17:19,U000206,framsey@coleman-simpson.com,HT-1102,1,USD,69
O00007273,2018-08-10 11:18:45,U002198,bowmansandra@jones-fuller.net,HT-1502,2,EUR,25000
O00007274,2018-08-10 11:19:18,U004340,dennis36@rosales.info,HT-1090,1,EUR,39
O00007275,2018-08-10 11:20:40,U007449,howardjoshua@yahoo.com,HT-6121,1,EUR,63
O00007276,2018-08-10 11:21:22,U008354,burnskelly@yahoo.com,HT-6111,1,PLN,288
O00007277,2018-08-10 11:23:59,U009884,ygonzalez@miles.net,HT-2026,1,USD,29.99
O00007278,2018-08-10 11:25:40,U006479,jeremy61@gmail.com,HT-6101,1,DKK,679
O00007279,2018-08-10 11:28:23,U002509,lopezjohnny@gmail.com,HT-1020,1,EUR,129
O00007280,2018-08-10 11:28:24,U003628,adamsmark@torres-ross.com,HT-1032,1,EUR,345
O00007281,2018-08-10 11:29:27,U003481,ryan40@jones.info,HT-1001,1,EUR,1249
O00007282,2018-08-10 11:29:38,U003728,catherineroach@martinez-day.info,HT-1501,1,JPY,15000
O00007283,2018-08-10 11:30:09,U001083,vhensley@gmail.com,HT-1081,2,PLN,89
O00007284,2018-08-10 11:30:51,U004434,millerrichard@frank-smith.net,HT-1000,1,EUR,956
O00007285,2018-08-10 11:31:05,U000357,fparks@hotmail.com,HT-1101,1,EUR,79.9
O00007286,2018-08-10 11:31:57,U008733,ynelson@hogan.net,HT-6122,1,USD,167
O00007287,2018-08-10 11:32:02,U000689,lopezjason@gmail.com,HT-6131,1,ARS,1199
O00007288,2018-08-10 11:32:04,U008835,boyerjeffrey@baird-perry.net,HT-6120,2,INR,45
O00007289,2018-08-10 11:32:21,U000806,matthew79@baird.com,HT-1040,1,EUR,830
O00007290,2018-08-10 11:33:31,U002295,millerhenry@hotmail.com,HT-1104,1,JPY,55
O00007291,2018-08-10 11:33:58,U000790,douglasadams@hotmail.com,HT-1002,1,USD,1570
O00007292,2018-08-10 11:34:42,U000381,lindawhite@bonilla-anthony.biz,HT-1102,1,USD,69
O00007293,2018-08-10 11:39:58,U003642,smithkevin@williams.org,HT-1603,1,JPY,1700
O00007294,2018-08-10 11:40:38,U002132,leeelijah@hotmail.com,HT-1071,2,ZAR,81.7
O00007295,2018-08-10 11:41:09,U001102,umoody@spencer.info,HT-1137,1,RUB,1230
O00007296,2018-08-10 11:42:53,U001239,dmorales@berry.biz,HT-7010,1,USD,799
O00007297,2018-08-10 11:43:35,U002888,fergusonpatrick@haynes.com,HT-1062,1,ARS,11
O00007298,2018-08-10 11:46:49,U005371,jenniferwilson@acevedo.com,HT-2026,1,USD,29.99
O00007299,2018-08-10 11:47:32,U001223,mary62@oconnor-johnson.biz,HT-1021,1,MXN,149
O00007300,2018-08-10 11:48:18,U000011,pmoore@yahoo.com,HT-2001,1,USD,449.99
O00007301,2018-08-10 11:48:32,U009556,savagewilliam@ali.net,HT-1602,1,EUR,1200
O00007302,2018-08-10 11:48:44,U004606,proctorjames@gmail.com,HT-6121,2,EUR,63
O00007303,2018-08-10 11:48:55,U003061,linda46@hotmail.com,HT-1120,1,EUR,260
O00007304,2018-08-10 11:49:07,U009641,travis80@yahoo.com,HT-1023,1,USD,239
O00007305,2018-08-10 11:49:09,U008011,gomezamy@yahoo.com,HT-1101,1,EUR,79.9
O00007306,2018-08-10 11:49:57,U002452,frichardson@hotmail.com,HT-1115,1,CAD,42
O00007307,2018-08-10 11:50:22,U008028,morrisdaniel@garcia-jensen.com,HT-2001,1,USD,449.99
O00007308,2018-08-10 11:51:14,U007130,heatherrodriguez@garcia.info,HT-1061,1,EUR,7
O00007309,2018-08-10 11:51:36,U006112,floresryan@davis.org,HT-6121,1,EUR,63
O00007310,2018-08-10 11:52:55,U002561,sarah88@yahoo.com,HT-6101,1,DKK,679
O00007311,2018-08-10 11:53:25,U000701,yolanda08@reyes.com,HT-1600,1,ARS,600
O00007312,2018-08-10 11:53:57,U004978,williamdalton@yahoo.com,HT-1602,2,EUR,1200
O00007313,2018-08-10 11:54:11,U006239,michael96@carson-lamb.com,HT-1069,1,JPY,800
O00007314,2018-08-10 11:54:16,U001923,william14@hotmail.com,HT-2002,1,EUR,853.99
O00007315,2018-08-10 11:55:07,U008771,holly06@gmail.com,HT-1090,1,EUR,39
O00007316,2018-08-10 11:55:31,U001961,taylorcordova@hotmail.com,HT-1071,1,ZAR,81.7
O00007317,2018-08-10 11:55:48,U001369,rose15@young.com,HT-1035,1,USD,399
O00007318,2018-08-10 11:56:23,U003134,weavererin@gmail.com,HT-6111,1,PLN,288
O00007319,2018-08-10 11:57:11,U004871,wbrady@martin.com,HT-1061,1,EUR,7
O00007320,2018-08-10 11:57:46,U004299,amandadoyle@rice-anderson.com,HT-1095,1,USD,160
O00007321,2018-08-10 11:59:06,U007242,wangbrandon@gross-soto.com,HT-1116,1,MXN,36
O00007322,2018-08-10 11:59:12,U002035,lmitchell@hotmail.com,HT-1040,1,EUR,830
O00007323,2018-08-10 12:00:52,U004322,lwoodward@yahoo.com,HT-1138,1,USD,1211
O00007324,2018-08-10 12:02:44,U002850,amy07@mitchell.com,HT-1010,2,EUR,1999
O00007325,2018-08-10 12:02:48,U006185,maddoxcorey@yahoo.com,HT-1106,1,MXN,34
O00007326,2018-08-10 12:04:35,U009179,cory12@conley.com,HT-1095,1,USD,160
O00007327,2018-08-10 12:04:51,U002020,stanleydavis@yahoo.com,HT-1042,1,EUR,349
O00007328,2018-08-10 12:05:10,U003754,wallsmikayla@pearson.info,HT-1065,1,CHF,26
O00007329,2018-08-10 12:05:31,U006029,timothy84@weaver.org,HT-1010,1,EUR,1999
O00007330,2018-08-10 12:06:43,U000812,anthonydavis@stone.net,HT-2026,1,USD,29.99
O00007331,2018-08-10 12:06:49,U002840,websteranthony@deleon.net,HT-1095,1,USD,160
O00007332,2018-08-10 12:07:55,U000937,dannymiller@griffin.info,HT-1137,1,RUB,1230
O00007333,2018-08-10 12:10:11,U003935,ccochran@yahoo.com,HT-1010,1,EUR,1999
O00007334,2018-08-10 12:11:32,U006341,deborahwheeler@jones.com,HT-1210,1,EUR,2399
O00007335,2018-08-10 12:11:49,U000626,hilljason@yahoo.com,HT-1115,2,CAD,42
O00007336,2018-08-10 12:12:06,U001925,qjohnson@hotmail.com,HT-1138,1,USD,1211
O00007337,2018-08-10 12:15:41,U008455,jennifer42@gmail.com,HT-2002,1,EUR,853.99
O00007338,2018-08-10 12:18:02,U002518,suzanne78@flores.com,HT-1067,1,EUR,3.5
O00007339,2018-08-10 12:18:04,U004275,patrickcastillo@white-lee.com,HT-1056,1,JPY,119
O00007340,2018-08-10 12:19:43,U002139,grahamglenn@curry.net,HT-6123,1,ZAR,299
O00007341,2018-08-10 12:19:43,U004597,markmunoz@barnett.com,HT-1107,1,ARS,29.9
O00007342,2018-08-10 12:19:51,U002087,ryanwalker@hotmail.com,HT-6122,2,USD,167
O00007343,2018-08-10 12:24:42,U006523,stephanie17@english.com,HT-1063,1,BRL,14
O00007344,2018-08-10 12:25:19,U007731,rojaschristina@gmail.com,HT-6111,1,PLN,288
O00007345,2018-08-10 12:28:58,U003522,chamberstammy@davis-parsons.net,HT-1120,1,EUR,260
O00007346,2018-08-10 12:30:45,U001308,gjensen@walker.com,HT-2025,1,EUR,44.99
O00007347,2018-08-10 12:33:58,U004732,ajohnson@solomon-shepard.biz,HT-1071,1,ZAR,81.7
O00007348,2018-08-10 12:34:47,U003887,brenda54@gmail.com,HT-1502,1,EUR,25000
O00007349,2018-08-10 12:35:14,U003539,gmeyers@hotmail.com,HT-1065,1,CHF,26
O00007350,2018-08-10 12:35:51,U008282,amyjohnson@gmail.com,HT-1052,1,EUR,170
O00007351,2018-08-10 12:36:17,U009679,jamie19@ortiz.biz,HT-1102,1,USD,69
O00007352,2018-08-10 12:36:35,U004254,michaelwheeler@hotmail.com,HT-6110,1,ARS,130
O00007353,2018-08-10 12:37:37,U000303,tyrone26@hotmail.com,HT-1103,1,EUR,77
O00007354,2018-08-10 12:37:48,U004868,johnedwards@yahoo.com,HT-1000,2,EUR,956
O00007355,2018-08-10 12:39:11,U003848,jodi51@yahoo.com,HT-1501,1,JPY,15000
O00007356,2018-08-10 12:39:18,U004248,marcuscampbell@rogers-rosario.com,HT-1602,1,EUR,1200
O00007357,2018-08-10 12:39:50,U000626,hilljason@yahoo.com,HT-1090,1,EUR,39
O00007358,2018-08-10 12:42:15,U001138,ibrooks@walsh.biz,HT-1065,1,CHF,26
O00007359,2018-08-10 12:42:42,U000089,tford@rios-powell.com,HT-6120,1,INR,45
O00007360,2018-08-10 12:42:45,U008972,leah80@rivas.org,HT-1001,1,EUR,1249
O00007361,2018-08-10 12:43:03,U006468,sfleming@gmail.com,HT-1105,1,EUR,29
O00007362,2018-08-10 12:43:04,U007599,joseph66@gmail.com,HT-8000,1,EUR,799
O00007363,2018-08-10 12:44:23,U002407,gina52@montes-deleon.com,HT-1041,1,ARS,490
O00007364,2018-08-10 12:46:17,U001074,kelly43@gmail.com,HT-1112,1,GBP,39
O00007365,2018-08-10 12:49:52,U003091,andersonwalter@graham-haley.info,HT-8001,1,GBP,999
O00007366,2018-08-10 12:50:34,U005013,lisarollins@hotmail.com,HT-1055,2,EUR,99
O00007367,2018-08-10 12:50:47,U001986,deanna19@hotmail.com,HT-1011,1,JPY,2299
O00007368,2018-08-10 12:52:17,U009092,justinroth@yahoo.com,HT-1031,1,GBP,285
O00007369,2018-08-10 12:52:43,U002259,briannawilliams@scott.biz,HT-1051,1,USD,99
O00007370,2018-08-10 12:53:58,U003039,douglas06@lewis-nielsen.com,HT-1501,1,JPY,15000
O00007371,2018-08-10 12:55:31,U001744,obrienjames@glover.com,HT-1096,2,JPY,120
O00007372,2018-08-10 12:55:34,U002510,robertpotts@yahoo.com,HT-1069,1,JPY,800
O00007373,2018-08-10 12:56:16,U000047,diane72@gmail.com,HT-1101,1,EUR,79.9
O00007374,2018-08-10 12:57:28,U007728,waltonmark@gmail.com,HT-1050,1,RUB,139
O00007375,2018-08-10 12:57:41,U007203,jeffreyshaffer@gonzalez.com,HT-6111,1,PLN,288
O00007376,2018-08-10 12:58:25,U008614,isabella53@cruz-soto.org,HT-1118,1,ARS,79
O00007377,2018-08-10 12:58:48,U003682,wtran@kelly.biz,HT-8001,1,GBP,999
O00007378,2018-08-10 12:59:19,U001174,emilyjackson@hotmail.com,HT-1037,1,MXN,1430
O00007379,2018-08-10 12:59:47,U006244,mercadomelissa@cruz.info,HT-1500,1,EUR,5000
O00007380,2018-08-10 13:00:41,U000216,achen@bradley.net,HT-2000,1,EUR,249.99
O00007381,2018-08-10 13:02:36,U007455,jrhodes@yahoo.com,HT-1083,1,CNY,520
O00007382,2018-08-10 13:05:21,U009887,flane@yahoo.com,HT-1116,2,MXN,36
O00007383,2018-08-10 13:07:10,U003688,kristin56@yahoo.com,HT-6121,1,EUR,63
O00007384,2018-08-10 13:08:23,U001474,lisa05@hotmail.com,HT-1110,1,USD,8.9
O00007385,2018-08-10 13:08:24,U003762,genglish@edwards.com,HT-1051,1,USD,99
O00007386,2018-08-10 13:09:06,U003965,halekathleen@hamilton.net,HT-7030,1,CAD,2490
O00007387,2018-08-10 13:09:14,U003439,alexanderroy@cox-macias.net,HT-1007,1,USD,499
O00007388,2018-08-10 13:10:42,U002718,stephanie68@martinez.org,HT-1070,1,ARS,70.9
O00007389,2018-08-10 13:12:21,U005726,gregorycordova@gmail.com,HT-1104,1,JPY,55
O00007390,2018-08-10 13:12:34,U002762,williamsjerry@pitts.com,HT-1064,1,CAD,16
O00007391,2018-08-10 13:13:48,U003756,jeffery33@gmail.com,HT-1055,1,EUR,99
O00007392,2018-08-10 13:13:53,U008272,wallacekenneth@gmail.com,HT-1023,1,USD,239
O00007393,2018-08-10 13:14:48,U007111,uhuffman@yahoo.com,HT-6110,1,ARS,130
O00007394,2018-08-10 13:16:56,U004686,gregory26@foster.com,HT-1107,2,ARS,29.9
O00007395,2018-08-10 13:17:24,U002028,reynoldscheryl@moore.com,HT-6100,1,EUR,469
O00007396,2018-08-10 13:19:33,U007381,nsmith@smith-valenzuela.com,HT-6130,1,EUR,1459
O00007397,2018-08-10 13:22:54,U004238,ugriffith@yahoo.com,HT-1090,1,EUR,39
O00007398,2018-08-10 13:23:01,U003627,dean97@gomez.net,HT-1502,1,EUR,25000
